,title,content
319,패린이를 구제해주세여,"['* 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈패션질문 게시판 이용시, 관련사진 첨부 의무🔈게시판별 사용 용도 - https://cafe.naver.com/zzang9daddy/236334🔈필독 공지 - https://cafe.naver.com/zzang9daddy/143854--------------------------------------------- 관련 사진 ▷제가 조금씩 패션에 관심이 생겨 아주 조금씩 아이템들을 사고 있습니다 그런 요즘 신발이 많이 고민인데 컨버스 하이,m2k,체크반스 이렇게 3개 있는데 요본에 우포스쪼리랑 신발 하나 구입할라는데 패린이가 신기 좋은 신발 뭐 있을까요?! 생각하고 있는거는 컨.하 베이지,뉴발992,테일윈드 검흰 3개입니다 더 좋은 신발이 있어서 추천해주시면 감사하게 받아 적겠습니다✏️좋아하는 룩은 캐쥬얼이랑 깔끔하게 무지 입는걸 좋아합니다! 제 고민을 같이 고민해주시면 감사하겠습니다:)관련 링크(없으면 미첨부) ▷']"
320,마지막 긴팔룩입니다 ㅠㅠ,"['* 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.    <기본양식>아우터 - 상의 - 버버리 구제 셔츠하의 - 보세신발 - 나이키 언더커버 데이브레이크기타 악세 - 노스페이스 빅샷키,몸무게(선택) - 170 68이제 너무더워서 긴팔 못입겠네요 ㅠㅠㅠㅠㅠㅠㅠ\n\n\n\n\n\n\n@woalsld_ • Instagram 사진 및 동영상\n팔로워 478명, 팔로잉 374명, 게시물 23개 - @woalsld_님의 Instagram 사진 및 동영상 보기\nwww.instagram.com']"
321,5일치 탬’s 데일리룩,"['최근 한달동안 입은 6일치 착장 올립니다!이제 차근차근 올릴게요😁 * 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 보세 (F)상의 - 구제하의 - 보세 (M)신발 - 나이키 데이브레이크 (280 20업)기타 악세 - 시계 : 카시오 화이트, 모자 : 뉴스보이캡, 안경 : 투명뿔테, 안경줄, 가방 : 칼하트키,몸무게(선택) - 173 / 65<기본양식>아우터 - 상의 - 보세 (F)하의 - 라퍼지스토어 (L)신발 - 뉴발란스 (275 15업)기타 악세 - 시계 : 카시오 블랙, 팔찌, 목걸이 : 보세, 가방 : 칼하트, 신발체인 : 인스타블로그마켓, 안경 : 투명뿔테키,몸무게(선택) - 173 / 65 <기본양식>아우터 - 상의 - 유니클로 (L)하의 - 퍼블릭아이콘 (M)신발 - 컨버스 척70 블리치드아쿠아 (275 15업)기타 악세 - 시계 : 카시오 화이트, 팔찌 : 보세, 안경 : 투명뿔테, 가방 : 프라이탁(🍳탁 풉킼ㅋㅋㅋ ㅈㅅ)키,몸무게(선택) - 173 / 65   <기본양식>아우터 - 보세 (F)상의 - 유니클로 (XL)하의 - 하이파이펑크 (L)신발 - 컨버스 척70 크림슨펄스 (275 15업), 컨버스 척70 블랙 (270 10업)기타 악세 - 시계 : 카시오 화이트, 모자 : 뉴스보이캡, 안경 : 투브릿지, 안경줄키,몸무게(선택) - 173 / 65   <기본양식>아우터 -상의 - 보세 벨벳티 (L)하의 - 보세 (L)신발 - 후망 스퀘어토 첼시부츠 (260 정사이즈)기타 악세 - 시계 : 카시오 화이트, 안경 : 하금테, 목걸이1 : 보세, 목걸이2 : 아차키,몸무게(선택) - 173 / 65']"
322,수선 개망한거같은데 한번만 봐주세요.. 구제가능한가요,"['* 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈패션질문 게시판 이용시, 관련사진 첨부 의무🔈게시판별 사용 용도 - https://cafe.naver.com/zzang9daddy/236334🔈필독 공지 - https://cafe.naver.com/zzang9daddy/143854--------------------------------------------- 관련 사진 ▷브랜디드 크림진 기장수선하는데밑단 살릴 필요 없는거모르고 밑단을 살려달라했는데;;;바지 기장이 아니라 핏이 바꼈네요;;;제거 좀 예민하게 반응하는걸까요....?밑으로 내려가면서 통이 너무 줄어들고 좀 과한 테이퍼드 핏이 된거같아서요 ㅠㅠ 밑단 접어올리면 통이 줄어서 엄청 쭈글해지구요;;ㅇ이거 수선집 다시 찾아가면 복구 되는건가요..? 괜히 돈 더주고 바지하나 버린거같네요 ㅠㅠㅠ     관련 링크(없으면 미첨부) ▷']"
323,병장의 데일리륙,"['* 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.드디어 곧 전역입니다 ㅠㅠ머리때문에 모자쓰다보니 깔끔하게 못입겠네용<기본양식>아우터 - 구제, X상의 - 보세, 베트멍하의 - 프라다,베트멍신발 - 반스, 발렌시아가기타 악세 - 포콤마키,몸무게(선택) - 171,60']"
324,6일치 탬’s 데일리룩,"['가입해놓고 바빠서 한번도 글을 못 올렸었네요..!최근 한달동안 입은 일주일치 데일리룩 올려봅니다! 피드백 한번씩 해주시면 감사드리겠습니다!!😁 * 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 보세 (F)상의 - 구제하의 - 보세 (M)신발 - 나이키 데이브레이크 (280 20업)기타 악세 - 시계 : 카시오 블랙, 안경 : 투명뿔테, 목걸이 : 보세키,몸무게(선택) - 173 / 65  <기본양식>아우터 - 아버지 장롱속 싱글 라이더 자켓상의 - 유니클로 (M)하의 - 퍼블릭 아이콘 (M)신발 - 후망 스퀘어토 첼시부츠 (260 정사이즈)기타 악세 - 시계 : 카시오 화이트, 안경 : 라운드 로즈골드색키,몸무게(선택) - 173 / 65 <기본양식>아우터 - 어디거지 모르는 개파카상의 - 칼하트 (M)하의 - 디키즈 (28인치 32기장)신발 - 컨버스 척70 썬플라워 (270 10업)기타 악세 - 시계 : 카시오 블랙, 안경 : 라운드 로즈골드색, 가방 : 칼하트키,몸무게(선택) - 173 / 65 <기본양식>아우터 -상의 - 보세 (L)하의 - 보세 (M)신발 - 컨버스 척70 버건디 (270 10업)기타 악세 - 시계 : 카시오 블랙, 안경 : 하금테, 가방 : 도름키,몸무게(선택) - 173 / 65 <기본양식>아우터 - 상의 - 보세 (L)하의 - 라퍼지스토어 (L)신발 - 컨버스 척70 패치워크 (285 25업)기타 악세 - 시계 : 카시오 화이트, 안경 : 라운드 로즈골드키,몸무게(선택) - 173 / 65 <기본양식>아우터 - 상의 - 디네뎃 (XL)하의 - 라퍼지스토어 (L)신발 - 컨버스 척70 민트색 (270 10업)기타 악세 - 시계 : 카시오 화이트, 안경 : 투명뿔테, 가방 : 칼하트키,몸무게(선택) - 173 / 65']"
325,가방이 주인공,"['* 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 구제상의 - palace하의 - 퍼스텝신발 - converse기타 악세 - 가방-이스트팩,시계-삼성 톰브라운키,몸무게(선택) - 183/67흰둥이 기념으로 올려봅니다 잘부탁드립니다 :)']"
326,베이지톤 데일리룩,"['* 해당 배너를 임의로 삭제할 경우 카페 활동에 제제가 될 수 있습니다.🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 칼하트 구제상의 - 하의 - 노운신발 - 컨버스 하이기타 악세 - Baan키,몸무게(선택) - 174/70 비가 와서 그런가? 날이 쌀쌀하네요. 다들 감기 조심하세요.\n\n\n\n\n\n\nSea_Book(@ssea_book) • Instagram 사진 및 동영상\n팔로워 1,298명, 팔로잉 1,063명, 게시물 67개 - Sea_Book(@ssea_book)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com']"
327,창원 군인 Look!5,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요. 제발 코로나 멈춰주세요... 휴가 나가고 싶어요ㅠinsta : https://www.instagram.com/22zh00/<기본양식>아우터 -  보세상의 -  어나더유스하의 -  구제신발 -  호카 본디 5기타 악세 - 키,몸무게(선택) -  177 67']"
328,제주룩,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요. <기본양식>아우터 - 상의 - 구제샵하의 - 구제샵신발 - 반스기타 악세 - 플립,악세키,몸무게(선택) - 171,63구제샵 쇼핑은 언제나 즐겁네요😉']"
329,창원 군인 Look!4,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.  옛날 사진이네요 예전엔 이어폰 묶는게 국룰이었죠..Insta : https://www.instagram.com/22zh00/<기본양식>아우터 -  보세상의 -  어나더유스하의 -  구제신발 -  호카 본디5기타 악세 - 어나더유스 / 뉴에라키,몸무게(선택) -  177 67']"
330,#4 몽빡이 제주여행 룩🍊,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 이스트로그상의 - 해버굿타임하의 - kaneitei신발 - 컨버스기타 악세 - 구제키,몸무게(선택) - 184 / 74 <기본양식>아우터 - x상의 - 보세하의 - mnr신발 - 호카기타 악세 - vladvlades 키,몸무게(선택) - 184 / 74올해와 작년 제주도 갔을 때 코디입니다. 사진보니까 또 가고싶어지군요ㅠㅠ첫번째 장소 카페인데 정말 사진스팟 죽여주는거 같습니다!! 강추합니다! \n\n\n\n\n\n\n박.재.민(@monkeyxpark) • Instagram 사진 및 동영상\n팔로워 803명, 팔로잉 588명, 게시물 57개 - 박.재.민(@monkeyxpark)님의 Instagram 사진 및 동영상 보기\ninstagram.com']"
331,옥상흐림룩,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 구제상의 - 무신사스탠다드하의 - 시그니쳐신발 - 메종마르지엘라기타 악세 - 반키,몸무게(선택) - 165/52']"
332,😊키작고 뚱뚱한 사람의 그레이룩5,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 리바이스 구제상의 - 브라바도하의 - 커스텀어클락신발 - 조던1 쉐도우기타 악세 - 인케이스키,몸무게(선택) - 173/75대장형이 와이드핏으로 입으라고 했는데 오늘까지만 허락해죠 형이제 다른스타일로 입을게!']"
333,#3 몽빡이 마원 코디🍊,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.  <기본양식>아우터 -  마원 구제상의 -  후드집업하의 - 리바이스신발 - 컨버스기타 악세 - x키,몸무게(선택) - 184 / 74 짱하! 마원 코디! 이제는 너무 더워져서 진짜 저녁아니면 절대 입을 수 없을거 같습니다ㅠㅠ 얼른 다시 겨울이왔으면 ㅠㅠ\n\n\n\n\n\n\n박.재.민(@monkeyxpark) • Instagram 사진 및 동영상\n팔로워 793명, 팔로잉 583명, 게시물 57개 - 박.재.민(@monkeyxpark)님의 Instagram 사진 및 동영상 보기\nInstagram.com']"
334,셔츠 색좀 봐주세요,"['예전에 구한 구제 폴로셔츠인데 슬랙스말고 어떤 바지가 어울릴까요?🔈패션질문 게시판 이용시, 관련사진 첨부 의무🔈게시판별 사용 용도 - https://cafe.naver.com/zzang9daddy/236334🔈필독 공지 - https://cafe.naver.com/zzang9daddy/143854--------------------------------------------- 관련 사진 ▷관련 링크(없으면 미첨부) ▷']"
335,춥덥 메모.. 감기 조심 메모..,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요.     <기본양식>아우터 - 아빠 블레이저상의 - 보세 반팔티하의 - 구제 커스텀신발 - 나이키 에어맥스 가일기타 악세 - 구제 가방 커스텀, 에어팟, 보테가키,몸무게(선택) - 175, 58']"
336,대부분이 거품무는 룩,['이너 지플리시아우터 로가디스바지 구제신발 호킨스다들 밀리터리바지 극~~~혐하던데 마이웨이갑니당😉']
337,흔한 대구남자 데12룩,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 상의 - 그루브라임하의 - 토피신발 - 폴더라벨기타 악세 - 커버낫 투웨이백키,몸무게(선택) - 183/70오늘 날씨가 무진장 덥네요😢 반팔만 입어도 땀이 주륵 흘러요!! 여름옷 더 쟁여놔야겟습니다 ㅎㅎ 제가 좋아하는 구제샵에서 베이지색 치노팬츠 두개 건지고 제가 좋아하는 악세서리숍 가서 모자 구경도 하다왔네요 !']"
338,바지 길이 및 피드백 부탁드립니다,['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 구제상의 - 멜란지 마스터하의 - X신발 - 다온아토<기본양식>아우터 - 에잇세컨즈상의 - X하의 - X신발 - 다온아토기타 악세 - 무탠청바지랑 슬랙스 기장감 어떤가요!?전체적인 피드백 해주시면 감사하겠습니다']
339,이 코트 코디법 알려주세요 흰둥이형들ㅠㅠㅠ,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.   <기본양식>아우터 - X상의 - 무신사 스텐다드하의 - 에드신발 - 슈펜기타 악세 - 프라이탁키,몸무게(선택) - 180/73구제샵 놀러갔다가 마음에 드는 코트가 있어 구매했는데...이 코트를 위한 코디법좀 알려줘요 흰둥이형들ㅠㅠㅠㅠ회초리 환영합니당😂']"
340,한달 전 나무들🌳🌳,"['요즘 화이트에 빠져버렸네요.흰둥이 초기증상인가봐요 ㅎㅎ자주자주 활동하겠습니다!!<기본양식>아우터 - 구제상의 - 미나브 , 유니클로하의 - 유니클로, 지플래시신발 - 기타 악세 -x키,몸무게(선택) - 182']"
341,😊키작고 뚱뚱한 사람의 데일리룩3,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 구제 (2만원)상의 - 어커버하의 - 무탠다드신발 - 컨버스 척테일러 기타 악세 - 캉골 시계키,몸무게(선택) - 173/75 역시 구제는 갈수록 안입게 되네요. 여친도 입지말라구 하네요ㅠㅠ 1년만에 입은 구제와 1년만에 신은 컨버스입니다!+혹시 아우터와 신발 색이 안어울리나요??']"
342,쪼꼬미의 상체 데일리룩....😊,"['아우터 - 상의 - 홍대 빈티지하의 -동묘신발 - 이지500기타 악세 - 목걸이 직접 제작, 비니 오베이키,몸무게(선택) 아우터 - 동묘상의 -자라하의 - 동묘 (브라운 색상)신발 - 반스 스타일36기타 악세 - 모자 87mm , 목걸이 직접 제작키,몸무게(선택) 아우터 - 홍대 빈티지상의 -h&m하의 -홍대빈티지신발 - 반스기타 악세 - 보세안경, 목걸이 직접 제작키,몸무게(선택) 아우터 - 구제샵상의 -h&m하의 -홍대빈티지신발 - 반스 기타 악세 - 나이키 비니키,몸무게(선택)']"
343,조던 코디 질뮨!!,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무🔈게시판별 사용 용도 - https://cafe.naver.com/zzang9daddy/236334🔈필독 공지 - https://cafe.naver.com/zzang9daddy/143854--------------------------------------------- 관련 사진 ▷형들 조던에 어울리는? 바지를 고르지 못해서 그러는데한번 봐주세요!! 그리고 상의는 블랙롱슬리브 아니면 구제 오버셔츠 생각하는데 어떤가요??관련 링크(없으면 미첨부) ▷']"
344,꾸러기룩? 투표갈때도 입었던,['상의- 이너는 보세고 베이지 반집업은 구제예요하의- 보세신발- 에칸샌들가방- 수프림힙색']
345,에어팟이란..?,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무🔈게시판별 사용 용도 - https://cafe.naver.com/zzang9daddy/236334🔈필독 공지 - https://cafe.naver.com/zzang9daddy/143854--------------------------------------------- 관련 사진 ▷  여러분은 에어팟 2세대와 프로 중 어떤 걸 선택 하겠습니까? 저는 음악을 운동할 때 외에 자주 듣지 않으며 통화을 자주 하다보니 버티고 버텨 현재 에어팟에 대해 필요성을 강하게 느끼고 있습니다.근데 2세대와 프로의 가격 차이는 약 13만원이라 쉽사리 선택을 하지 못하고 있는데 저에게 결정 장애에서 어서 벗어날 수 있도록 구제 부탁드립니다 ㅠ']"
346,감성없는 더러운 거울샷,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 구제 발렌시아가상의 - 보세하의 - 8세컨드신발 - (밖에서 로맨틱무브 첼시부츠)기타 악세 - 마르지엘라 하프 넘버링, 보세 목걸이, 무탠다드 벨트키,몸무게(선택) - 175 68피드백 많이 해주세요!']"
347,구제넥타이 구매처,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무🔈게시판별 사용 용도 - https://cafe.naver.com/zzang9daddy/236334🔈필독 공지 - https://cafe.naver.com/zzang9daddy/143854--------------------------------------------- 관련 사진 ▷구제넥타이가 갑자기 끌리는데 어디서 파는지 아시는분 있나요관련 링크(없으면 미첨부) ▷']"
348,"앤더슨벨의 페인팅 더비, 첼시 조심스레 카피인지 아닌지. 투표 및 의견 부탁드립니다.","[""🔈패션질문 게시판 이용시, 관련사진 첨부 의무🔈게시판별 사용 용도 - https://cafe.naver.com/zzang9daddy/236334🔈필독 공지 - https://cafe.naver.com/zzang9daddy/143854--------------------------------------------- 관련 사진 ▷제대로 패션에 입문한지 약 3달이 체 안된 대학생 남성입니다. 여러분은 페인팅 하면 딱 떠오르는 브랜드가 있을까요? 전 메종 마르지엘라 브랜드가 생각납니다. 아마 대부분 저와 비슷한 생각을, 특히 대장님의 영상을 많이 봐오시고 카페 활동을 자주 하신 분들이라면 비슷한 생각을 하실겁니다. 처음에 마르지엘라의 페인팅 개체들을 보고 '독특하다, 신기하다.' 라는 생각과 동시에 페인팅의 시초는 마르지엘라 일까? 라는 의문이 들었고 여러 건전하다고 판단된 커뮤에서의 가입 및 활동을 통해 마르지엘라 외의 페인팅은 대부분 카피라는 의혹을 봐왔습니다. (??? : 마르지엘라 따라했네, 실망이다, 뭐 만하면 페인트..) 하지만 토니웩의 페인팅진은 카피라는 의문을 품는 사람을 본 적이 없었고, 오히려 예쁘다. 만능템 이다 라는것만 봐왔습니다. 신발과 하의는 엄연히 다른 부위라서 그런건가요? 정말 궁금합니다. 그리고, 더비에 페인팅을 접한 제품은 이번에 처음 보게 되어서 국내 브랜드가 만들어냈다는것과 더비를 좋아하는 한 사람으로써 전 기쁜 마음이 컸습니다. 가격과는 별개로요. 혀가 길었던것 같습니다. 어제 한정으로 출시한 앤더슨벨 페인팅 더비와 첼시 카피인지 아닌지, 이 또한 그들만의 아이덴티티에 어울리고, 여태 그래왔는지 말씀주시면 감사하겠습니다.""]"
349,안녕하세요 벨루가입니다.,"['데일리룩 겸 찍은사진 방출 좀 하겠습니다. 🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요. <기본양식>아우터 - 상의 - 라이풀하의 - 토피신발 - 기타 악세 - 모자(구제), 키링(보세) 가방(유니폼브릿지)키,몸무게(선택) -']"
350,191의 흔들 데일리룩,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.  <기본양식>아우터 - 구제상의 - 보세하의 - 보세신발 - 컨버스기타 악세 - 가방 mngu키,몸무게(선택) - 191/78']"
351,패린이 청바지 핏이랑 코디좀 봐주세요,"['<기본양식>아우터 - 구제상의 - 보세하의 - 보세신발 - 슈펜   🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 상의 - 보세하의 - 보세신발 - 슈펜키,몸무게(선택) - 183 63']"
352,온도차 데일리룩 #10-11,"['낮 : 밖에서 친구 만날 때 아우터 - 구제 ( omar sharif )상의 - 하의 - 에드신발 - 닥터마틴밤 : 집 앞에 친구 만날 때아우터 - 라퍼지스토어상의 - 하의 - 보세신발 - 나이키   🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요. https://www.instagram.com/_71yuni/인스타도 많이 구경와주세여 ㅎㅎ키,몸무게 -187/70']"
353,20대 후반 패린이 데일리룩입니다. 진심어린 비판 부탁드리겠습니다.,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 구제상의 - 폴로 구제하의 - 타미 구제신발 -  보세기타 악세 - 넥타이 구제키,몸무게(선택) - 170 /84']"
354,고3 에드바지 코디 모음,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.  <기본양식>아우터 - 상의 - 플레어업하의 - 에드신발 - 나이키기타 악세 - 구제  <기본양식>아우터 - 에드상의 - 하의 - 에드신발 - 나이키기타 악세 - 타미힐피거모자/구제가방  <기본양식>아우터 - 구제상의 - 하의 - 에드신발 - 나이키기타 악세 - 인사일런스 키링키,몸무게(선택) - 180/65\n\n\n\n\n\n\n주상형(19)(@juu_c_co_ol)님의 Instagram 프로필 • 사진 및 동영상 9개\n팔로워 171명, 팔로잉 137명, 게시물 9개 - 주상형(19)(@juu_c_co_ol)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com']"
355,이 신발 어떻게 살려볼수 없을까요?,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.색이쁘다 해서 사놓고 한번도 신지를 못하네요어떻게 해야 살릴수 있을까요 <기본양식>아우터 - 상의 - 챔피언하의 - 아디다스신발 - 보세기타 악세 - 키,몸무게(선택) - 170 58']"
356,유배기간 중 데일리룩 모음 (s압주의),"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.<기본양식>아우터 - 스파오상의 - 엘무드하의 - 수아르신발 - 다온아토 기타 악세 -  <기본양식>아우터 - 상의 - 제멋하의 - 페이탈리즘신발 - 컨버스기타 악세 -  <기본양식>아우터 - 스파오상의 - 바스틱하의 - 토피신발 - 컨버스기타 악세 -  <기본양식>아우터 - 구제상의 - 무신사하의 - 제멋신발 - 컨버스기타 악세 -  <기본양식>아우터 - 라퍼지스토어상의 - 엘무드하의 - 에드신발 - 나이키기타 악세 -  유배기간동안 운동해서 다이어트 중입니다 ㅎㅎ  키,몸무게(선택) - 176,70']"
357,김무난빡지 데일리룩,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.유튜브 오래 보고 있는데! 요즘 방콕하느라 더 많이 보게 되다 보고 해요!저도 데일리 룩 올려봅니당 ㅋ.ㅋ김무난 입니다 무난빡지키,몸무게(선택) - 177 / 80아우터 - 풍물시장 구제 가죽자켓상의 - 그냥 면티하의 - 피스워커 플랜트매니저2신발 - 닥터마틴 아드리안기타 악세 -  무아우터 - 자라 (셔츠)상의 - 그냥 면티하의 - 퍼스스트플로어신발 - 닥터마틴기타 악세 -  무아우터 - 광장시장 구제상의 - 셔츠하의 - 소버먼트 스판 셀비지 대님신발 - 닥터마틴기타 악세 -  무아우터 - 무상의 - 그냥 면티하의 - 페이탈리즘 크롭진신발 - 아디다스기타 악세 - 무 아우터 - 앤더슨밸 셔츠상의 - 커스텀어클락 터틀넥니트하의 - 모드나인신발 - 닥터마틴기타 악세 -  아우터 - 무상의 - 엘무드 니트하의 - 컨셉원 슬랙스신발 - 닥터마틴기타 악세 - 무 아우터 - X상의 - 엘무드 맨투맨하의 - 토피 와이드 데님 팬츠신발 - 나이키기타 악세 -  무아우터 - 바버인터네셔널 자켓상의 - 엘무드 니트하의 - 무탠다드 슬랙스신발 - 리갈기타 악세 -  무']"
358,피드백 받고 싶어요 !!,"['저번에 인스타그램 옷 추천 할때 적은 돈으로는 젠더리스를 하기 힘들다고 하셔서 보세나 구제 같은것들 열심히 찾아서 입어봤어요 아직 많이 찍진 않아서 사진이 적어요 ㅜㅜ<기본양식>아우터 -상의 - 보세하의 - 보세신발 - 보세기타 악세 - 보세키,몸무게(선택) - 170 (?) / 50<기본양식>아우터 -상의 - 보세하의 - 보세신발 - 보세기타 악세 - 보세키,몸무게(선택) - 170 (?) / 50']"
359,대장님 피드백 받고 싶습니다 :),"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.아우터 구제시장상의 엘무드하의 보세신발 나무하나악세사리 보세  상의 엘무드하의 피스워커신발 나무하나악세사리 내셔널 퍼블리시티  아우터 구제시장상의 엘무드하의 피스워커신발 보세악세사리 내셔널 퍼블리시티    상의 엘무드하의 보세신발 보세 상의 그루브라임하의 보세신발 아식스악세사리 etce, 아더에러 아우터 보세상의 엘무드하의 보세신발 나이키악세사리 프라이탁상의 보세하의 피스워커신발 나이키악세사리 척오피셜아우터 파르티멘토상의 커스텀어클락하의 h&m신발 보세악세사리 내셔널 퍼블리시티                                                   <전>                                                                                             <후> 아우터 보세상의 엘무드하의 보세신발 보세악세사이 보세  키,몸무게(선택) - 170 61']"
360,🤥새로운 ma-1 후기..!,"['*쇼핑후기 게시판은 제품 실사 혹은 실사용 후기가 필수입니다. 누락 될 경우 삭제 될 수 있으니 참고해주세요.📌기본양식브랜드,품명 - 아웃도어 프로덕트 ma-1 리버시블 구입처는 원더플레이스제품 사진(실사) -  정면 사진입니다. 매장 둘러보던중에 딱 제 눈에 들어왔고 입어본 순간 옷이 촥 감기더라구요. 목 깃도 일반 ma-1과는 다르게 카라가 있습니다.  한번 멋진 척도 해주구용! 기장감도 좋은것같아요.  아쉬운게 있다면 깔끔한 느낌은 아닙니다. 패치도 있고 집업에도 저렇게 포인트들이 있어서 신발을 더비 느낌보단 바지는 조거팬츠에 운동화에 어울릴것같아요.  리버시블이기때문에 거꾸로 입으면 깔깔이가 됩니당.  오히려 안에는 무난하게 편한 느낌!  색감이 미쳤어요. 사실 그냥 카키색이면 안샀을텐데 뭔가 구제느낌이 나서 좋았습니다.  뒷모습입니다. 아주 포인트가 됩니다~ 오히려 없었다면 밋밋했을것같아요.   오잉? 이게뭐야. 불량제품을 2주있다가 알았습니다.리버시블제품은 잘 확인해보세요ㅠㅠ +판매점에서 교환해주겠다고 합니다.  라이트그레이 바지에는 이런 느낌입니다.   -총평- 아웃도어 프로덕트 ma-1 리버시블 카키색스펙:173/75 사이즈m (평소 100-105)가격:10만9천원 일반적인 ma-1과 다른 목깃이 좋았고 색감도 아주 좋았습니다. 재질도 항공점퍼와 다르게 거친느낌의 아우터입니다. 가격은 제로나 로스코처럼 싸진 않지만 흔한 디자인이 아니고 좋아하는 브랜드여서 좋았습니다.일단 딱 입었을때 내꺼다! 하는 생각이 들었고 여자친구도 이쁘다해서 바로 구입했습니당. 여러분들도 일반적인 ma-1이 지겨우시다면 추천드립니다.']"
